id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
840054141338714112,bretsw,"RT @dankrutka: Not surprisingly, the best thing about #siteconf wasn't the tech, it was the people! Thx for the ideas, support, &amp; laughs. U…",Fri Mar 10 04:18:09 +0000 2017,10/03/2017 04:18:09,,en,,,53167706,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/809459962791559168/B2fdNcgk_normal.jpg,1065,2310,Lancaster PA,http://twitter.com/bretsw/statuses/840054141338714112,"{""hashtags"":[{""text"":""siteconf"",""indices"":[54,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""dankrutka"",""name"":""💢Dan Krutka, PhD 💢"",""id"":612592849,""id_str"":""612592849"",""indices"":[3,13]}],""urls"":[]}"
840054141338714112,bretsw,"RT @dankrutka: Not surprisingly, the best thing about #siteconf wasn't the tech, it was the people! Thx for the ideas, support, &amp; laughs. U…",Fri Mar 10 04:18:09 +0000 2017,10/03/2017 04:18:09,,en,,,53167706,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/809459962791559168/B2fdNcgk_normal.jpg,1065,2310,Lancaster PA,http://twitter.com/bretsw/statuses/840054141338714112,"{""hashtags"":[{""text"":""siteconf"",""indices"":[54,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""dankrutka"",""name"":""💢Dan Krutka, PhD 💢"",""id"":612592849,""id_str"":""612592849"",""indices"":[3,13]}],""urls"":[]}"
840050855000850432,dankrutka,"Not surprisingly, the best thing about #siteconf wasn't the tech, it was the people! Thx for the ideas, support, &amp;… https://t.co/aCC3LZLARE",Fri Mar 10 04:05:05 +0000 2017,10/03/2017 04:05:05,,en,,,612592849,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/830952693191438336/mkqPeZP0_normal.jpg,4789,2299,"Denton, TX",http://twitter.com/dankrutka/statuses/840050855000850432,"{""hashtags"":[{""text"":""siteconf"",""indices"":[39,48]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/aCC3LZLARE"",""expanded_url"":""https://twitter.com/i/web/status/840050855000850432"",""display_url"":""twitter.com/i/web/status/8…"",""indices"":[120,143]}]}"
840039987743731712,Code_of_Aegis,Big thanks to Larysa Nadolny for stepping up as Chairperson for the Game and Simulations special interest group for SITE! @GBLedu #siteconf,Fri Mar 10 03:21:54 +0000 2017,10/03/2017 03:21:54,,en,,,826848804699852803,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/831540763393601538/qxPP1xrH_normal.jpg,17,127,"Houston, TX",http://twitter.com/Code_of_Aegis/statuses/840039987743731712,"{""hashtags"":[{""text"":""siteconf"",""indices"":[130,139]}],""symbols"":[],""user_mentions"":[{""screen_name"":""GBLedu"",""name"":""Larysa Nadolny"",""id"":4587495500,""id_str"":""4587495500"",""indices"":[122,129]}],""urls"":[]}"
840038692009963520,Code_of_Aegis,Congrats to Ming Lei as the new Chair for the TLET special interest group of #siteconf. Looking forward to your enthusiasm! @thewhyandthehow,Fri Mar 10 03:16:45 +0000 2017,10/03/2017 03:16:45,,en,,,826848804699852803,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/831540763393601538/qxPP1xrH_normal.jpg,17,127,"Houston, TX",http://twitter.com/Code_of_Aegis/statuses/840038692009963520,"{""hashtags"":[{""text"":""siteconf"",""indices"":[77,86]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheWhyandTheHow"",""name"":""Ming Lei"",""id"":4779036376,""id_str"":""4779036376"",""indices"":[124,140]}],""urls"":[]}"
840038692009963520,Code_of_Aegis,Congrats to Ming Lei as the new Chair for the TLET special interest group of #siteconf. Looking forward to your enthusiasm! @thewhyandthehow,Fri Mar 10 03:16:45 +0000 2017,10/03/2017 03:16:45,,en,,,826848804699852803,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/831540763393601538/qxPP1xrH_normal.jpg,17,127,"Houston, TX",http://twitter.com/Code_of_Aegis/statuses/840038692009963520,"{""hashtags"":[{""text"":""siteconf"",""indices"":[77,86]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheWhyandTheHow"",""name"":""Ming Lei"",""id"":4779036376,""id_str"":""4779036376"",""indices"":[124,140]}],""urls"":[]}"
840030524529922048,Code_of_Aegis,Thanks to #Siteconf for allowing Code of Aegis the opportunity to collaborate with academic institutions for research on #edtech games! #GBL,Fri Mar 10 02:44:18 +0000 2017,10/03/2017 02:44:18,,en,,,826848804699852803,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/831540763393601538/qxPP1xrH_normal.jpg,17,126,"Houston, TX",http://twitter.com/Code_of_Aegis/statuses/840030524529922048,"{""hashtags"":[{""text"":""Siteconf"",""indices"":[10,19]},{""text"":""edtech"",""indices"":[121,128]},{""text"":""GBL"",""indices"":[136,140]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
840023880639082496,SchmidtCrawford,RT @andreahparrish: @SchmidtCrawford: already bought Breakout EDU kits to use with our TU students! Thanks for sharing! #siteconf #feelingi…,Fri Mar 10 02:17:54 +0000 2017,10/03/2017 02:17:54,,en,,,389615509,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/459509438030700544/q558V5WH_normal.jpeg,475,190,"Ames, IA",http://twitter.com/SchmidtCrawford/statuses/840023880639082496,"{""hashtags"":[{""text"":""siteconf"",""indices"":[120,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""andreahparrish"",""name"":""Andrea H Parrish"",""id"":1648372993,""id_str"":""1648372993"",""indices"":[3,18]},{""screen_name"":""SchmidtCrawford"",""name"":""Denise Crawford"",""id"":389615509,""id_str"":""389615509"",""indices"":[20,36]}],""urls"":[]}"
840023880639082496,SchmidtCrawford,RT @andreahparrish: @SchmidtCrawford: already bought Breakout EDU kits to use with our TU students! Thanks for sharing! #siteconf #feelingi…,Fri Mar 10 02:17:54 +0000 2017,10/03/2017 02:17:54,,en,,,389615509,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/459509438030700544/q558V5WH_normal.jpeg,475,190,"Ames, IA",http://twitter.com/SchmidtCrawford/statuses/840023880639082496,"{""hashtags"":[{""text"":""siteconf"",""indices"":[120,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""andreahparrish"",""name"":""Andrea H Parrish"",""id"":1648372993,""id_str"":""1648372993"",""indices"":[3,18]},{""screen_name"":""SchmidtCrawford"",""name"":""Denise Crawford"",""id"":389615509,""id_str"":""389615509"",""indices"":[20,36]}],""urls"":[]}"
840020381243195392,bretsw,@ProfDaley not sure about Canadians in #MSUepet. Definitely some at #SITEconf which is where #SocialMediaEd was born. Figured  I'd share.,Fri Mar 10 02:04:00 +0000 2017,10/03/2017 02:04:00,,en,843014521,ProfDaley,53167706,839928138595364864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/809459962791559168/B2fdNcgk_normal.jpg,1065,2310,Lancaster PA,http://twitter.com/bretsw/statuses/840020381243195392,"{""hashtags"":[{""text"":""MSUepet"",""indices"":[39,47]},{""text"":""SITEconf"",""indices"":[68,77]},{""text"":""SocialMediaEd"",""indices"":[93,107]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ProfDaley"",""name"":""Shawn T Daley "",""id"":843014521,""id_str"":""843014521"",""indices"":[0,10]}],""urls"":[]}"
840007645457219585,ShaunnaSmith365,#siteconf Sunset reception at The Oasis on Lake Travis. Great food and great views with great people! https://t.co/aECiSoUp5G,Fri Mar 10 01:13:23 +0000 2017,10/03/2017 01:13:23,,en,,,601401006,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/2284905381/shaunna_smith4_normal.jpg,210,129,"San Marcos, TX",http://twitter.com/ShaunnaSmith365/statuses/840007645457219585,"{""hashtags"":[{""text"":""siteconf"",""indices"":[0,9]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":840007610526982100,""id_str"":""840007610526982144"",""indices"":[102,125],""media_url"":""http://pbs.twimg.com/media/C6hOeKIV4AAJMMP.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6hOeKIV4AAJMMP.jpg"",""url"":""https://t.co/aECiSoUp5G"",""display_url"":""pic.twitter.com/aECiSoUp5G"",""expanded_url"":""https://twitter.com/ShaunnaSmith365/status/840007645457219585/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1024,""h"":768,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1024,""h"":768,""resize"":""fit""}}}]}"
840007645457219585,ShaunnaSmith365,#siteconf Sunset reception at The Oasis on Lake Travis. Great food and great views with great people! https://t.co/aECiSoUp5G,Fri Mar 10 01:13:23 +0000 2017,10/03/2017 01:13:23,,en,,,601401006,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/2284905381/shaunna_smith4_normal.jpg,210,129,"San Marcos, TX",http://twitter.com/ShaunnaSmith365/statuses/840007645457219585,"{""hashtags"":[{""text"":""siteconf"",""indices"":[0,9]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":840007610526982100,""id_str"":""840007610526982144"",""indices"":[102,125],""media_url"":""http://pbs.twimg.com/media/C6hOeKIV4AAJMMP.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6hOeKIV4AAJMMP.jpg"",""url"":""https://t.co/aECiSoUp5G"",""display_url"":""pic.twitter.com/aECiSoUp5G"",""expanded_url"":""https://twitter.com/ShaunnaSmith365/status/840007645457219585/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1024,""h"":768,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1024,""h"":768,""resize"":""fit""}}}]}"
839979580916170753,andreahparrish,"See ya Austin,TX! Thanks to all for another great #siteconf 😊",Thu Mar 09 23:21:52 +0000 2017,09/03/2017 23:21:52,,en,,,1648372993,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/444189807090995200/fAvNPFJx_normal.jpeg,131,261,,http://twitter.com/andreahparrish/statuses/839979580916170753,"{""hashtags"":[{""text"":""siteconf"",""indices"":[50,59]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
839979163331223557,andreahparrish,RT @EquitableAccess: Spent #InternationalWomensDay w/brilliant women doing great research in #education. #SITEconf  @andreahparrish @Stefan…,Thu Mar 09 23:20:13 +0000 2017,09/03/2017 23:20:13,,en,,,1648372993,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/444189807090995200/fAvNPFJx_normal.jpeg,131,261,,http://twitter.com/andreahparrish/statuses/839979163331223557,"{""hashtags"":[{""text"":""InternationalWomensDay"",""indices"":[27,50]},{""text"":""education"",""indices"":[93,103]},{""text"":""SITEconf"",""indices"":[105,114]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EquitableAccess"",""name"":""lisa beth carey"",""id"":39384877,""id_str"":""39384877"",""indices"":[3,19]},{""screen_name"":""andreahparrish"",""name"":""Andrea H Parrish"",""id"":1648372993,""id_str"":""1648372993"",""indices"":[116,131]}],""urls"":[]}"
839977502642765824,andreahparrish,@SchmidtCrawford: already bought Breakout EDU kits to use with our TU students! Thanks for sharing! #siteconf #feelinginspired #innovate,Thu Mar 09 23:13:37 +0000 2017,09/03/2017 23:13:37,,en,389615509,SchmidtCrawford,1648372993,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/444189807090995200/fAvNPFJx_normal.jpeg,131,261,,http://twitter.com/andreahparrish/statuses/839977502642765824,"{""hashtags"":[{""text"":""siteconf"",""indices"":[100,109]},{""text"":""feelinginspired"",""indices"":[110,126]},{""text"":""innovate"",""indices"":[127,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SchmidtCrawford"",""name"":""Denise Crawford"",""id"":389615509,""id_str"":""389615509"",""indices"":[0,16]}],""urls"":[]}"
839977502642765824,andreahparrish,@SchmidtCrawford: already bought Breakout EDU kits to use with our TU students! Thanks for sharing! #siteconf #feelinginspired #innovate,Thu Mar 09 23:13:37 +0000 2017,09/03/2017 23:13:37,,en,389615509,SchmidtCrawford,1648372993,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/444189807090995200/fAvNPFJx_normal.jpeg,131,261,,http://twitter.com/andreahparrish/statuses/839977502642765824,"{""hashtags"":[{""text"":""siteconf"",""indices"":[100,109]},{""text"":""feelinginspired"",""indices"":[110,126]},{""text"":""innovate"",""indices"":[127,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SchmidtCrawford"",""name"":""Denise Crawford"",""id"":389615509,""id_str"":""389615509"",""indices"":[0,16]}],""urls"":[]}"
839972558346809345,kate9721,RT @JWatsonIT: FYI #totaleclipse on Aug. 21! Make sure you have some of these! @NASA #siteconf https://t.co/bNWSbqIPh6,Thu Mar 09 22:53:58 +0000 2017,09/03/2017 22:53:58,,en,,,1248369325,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/768826319706750976/KrxnPke4_normal.jpg,26,33,,http://twitter.com/kate9721/statuses/839972558346809345,"{""hashtags"":[{""text"":""totaleclipse"",""indices"":[19,32]},{""text"":""siteconf"",""indices"":[85,94]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JWatsonIT"",""name"":""Jay Watson"",""id"":2569981674,""id_str"":""2569981674"",""indices"":[3,13]},{""screen_name"":""NASA"",""name"":""NASA"",""id"":11348282,""id_str"":""11348282"",""indices"":[79,84]}],""urls"":[],""media"":[{""id"":839855289570517000,""id_str"":""839855289570516992"",""indices"":[95,118],""media_url"":""http://pbs.twimg.com/media/C6fD76WVYAA4O_K.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6fD76WVYAA4O_K.jpg"",""url"":""https://t.co/bNWSbqIPh6"",""display_url"":""pic.twitter.com/bNWSbqIPh6"",""expanded_url"":""https://twitter.com/JWatsonIT/status/839855299292979207/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}},""source_status_id"":839855299292979200,""source_status_id_str"":""839855299292979207"",""source_user_id"":2569981674,""source_user_id_str"":""2569981674""}]}"
839953678446505984,ISUSOE,RT @SchmidtCrawford: Thanks to my ISU support team! Represented well at #siteconf @ctltisu @ISUSOE https://t.co/UHS2tQSJRU,Thu Mar 09 21:38:57 +0000 2017,09/03/2017 21:38:57,,en,,,2798027706,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/786199137871994881/VHXqRLb1_normal.jpg,615,283,"Ames, Iowa",http://twitter.com/ISUSOE/statuses/839953678446505984,"{""hashtags"":[{""text"":""siteconf"",""indices"":[72,81]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SchmidtCrawford"",""name"":""Denise Crawford"",""id"":389615509,""id_str"":""389615509"",""indices"":[3,19]},{""screen_name"":""ctltisu"",""name"":""ISU-CTLT"",""id"":105214821,""id_str"":""105214821"",""indices"":[82,90]},{""screen_name"":""ISUSOE"",""name"":""ISU School of Ed."",""id"":2798027706,""id_str"":""2798027706"",""indices"":[91,98]}],""urls"":[{""url"":""https://t.co/UHS2tQSJRU"",""expanded_url"":""https://twitter.com/ctltisu/status/839508729770950656"",""display_url"":""twitter.com/ctltisu/status…"",""indices"":[99,122]}]}"
839953264275767297,Markhofer,"RT @nicolerdamico: @lisahervey ""Learning should look like how kids live"" #siteconf #socialmediaed https://t.co/pqTZ7aMx1M",Thu Mar 09 21:37:18 +0000 2017,09/03/2017 21:37:18,,en,,,349069263,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/567424409900556290/kEVyJAA-_normal.jpeg,1001,901,"Williamsburg, VA",http://twitter.com/Markhofer/statuses/839953264275767297,"{""hashtags"":[{""text"":""siteconf"",""indices"":[73,82]},{""text"":""socialmediaed"",""indices"":[83,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nicolerdamico"",""name"":""nicole damico"",""id"":14093364,""id_str"":""14093364"",""indices"":[3,17]},{""screen_name"":""lisahervey"",""name"":""Dr. Lisa Hervey NBCT"",""id"":16566334,""id_str"":""16566334"",""indices"":[19,30]}],""urls"":[],""media"":[{""id"":839894849050591200,""id_str"":""839894849050591233"",""indices"":[98,121],""media_url"":""http://pbs.twimg.com/media/C6fn6k5XQAEO2WT.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6fn6k5XQAEO2WT.jpg"",""url"":""https://t.co/pqTZ7aMx1M"",""display_url"":""pic.twitter.com/pqTZ7aMx1M"",""expanded_url"":""https://twitter.com/nicolerdamico/status/839894851575480320/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":634,""resize"":""fit""},""medium"":{""w"":1024,""h"":955,""resize"":""fit""},""large"":{""w"":1024,""h"":955,""resize"":""fit""}},""source_status_id"":839894851575480300,""source_status_id_str"":""839894851575480320"",""source_user_id"":14093364,""source_user_id_str"":""14093364""}]}"
839953264275767297,Markhofer,"RT @nicolerdamico: @lisahervey ""Learning should look like how kids live"" #siteconf #socialmediaed https://t.co/pqTZ7aMx1M",Thu Mar 09 21:37:18 +0000 2017,09/03/2017 21:37:18,,en,,,349069263,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/567424409900556290/kEVyJAA-_normal.jpeg,1001,901,"Williamsburg, VA",http://twitter.com/Markhofer/statuses/839953264275767297,"{""hashtags"":[{""text"":""siteconf"",""indices"":[73,82]},{""text"":""socialmediaed"",""indices"":[83,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nicolerdamico"",""name"":""nicole damico"",""id"":14093364,""id_str"":""14093364"",""indices"":[3,17]},{""screen_name"":""lisahervey"",""name"":""Dr. Lisa Hervey NBCT"",""id"":16566334,""id_str"":""16566334"",""indices"":[19,30]}],""urls"":[],""media"":[{""id"":839894849050591200,""id_str"":""839894849050591233"",""indices"":[98,121],""media_url"":""http://pbs.twimg.com/media/C6fn6k5XQAEO2WT.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6fn6k5XQAEO2WT.jpg"",""url"":""https://t.co/pqTZ7aMx1M"",""display_url"":""pic.twitter.com/pqTZ7aMx1M"",""expanded_url"":""https://twitter.com/nicolerdamico/status/839894851575480320/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":634,""resize"":""fit""},""medium"":{""w"":1024,""h"":955,""resize"":""fit""},""large"":{""w"":1024,""h"":955,""resize"":""fit""}},""source_status_id"":839894851575480300,""source_status_id_str"":""839894851575480320"",""source_user_id"":14093364,""source_user_id_str"":""14093364""}]}"
839942538547056640,LizOwensBoltz,"RT @nicolerdamico: @lisahervey ""Learning should look like how kids live"" #siteconf #socialmediaed https://t.co/pqTZ7aMx1M",Thu Mar 09 20:54:41 +0000 2017,09/03/2017 20:54:41,,en,,,2229207589,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/524207779221757953/fHiMZbzo_normal.jpeg,509,537,Michigan State University,http://twitter.com/LizOwensBoltz/statuses/839942538547056640,"{""hashtags"":[{""text"":""siteconf"",""indices"":[73,82]},{""text"":""socialmediaed"",""indices"":[83,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nicolerdamico"",""name"":""nicole damico"",""id"":14093364,""id_str"":""14093364"",""indices"":[3,17]},{""screen_name"":""lisahervey"",""name"":""Dr. Lisa Hervey NBCT"",""id"":16566334,""id_str"":""16566334"",""indices"":[19,30]}],""urls"":[],""media"":[{""id"":839894849050591200,""id_str"":""839894849050591233"",""indices"":[98,121],""media_url"":""http://pbs.twimg.com/media/C6fn6k5XQAEO2WT.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C6fn6k5XQAEO2WT.jpg"",""url"":""https://t.co/pqTZ7aMx1M"",""display_url"":""pic.twitter.com/pqTZ7aMx1M"",""expanded_url"":""https://twitter.com/nicolerdamico/status/839894851575480320/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":634,""resize"":""fit""},""medium"":{""w"":1024,""h"":955,""resize"":""fit""},""large"":{""w"":1024,""h"":955,""resize"":""fit""}},""source_status_id"":839894851575480300,""source_status_id_str"":""839894851575480320"",""source_user_id"":14093364,""source_user_id_str"":""14093364""}]}"
839941831433535488,palbion,Time to grab my bag and head for home #siteconf,Thu Mar 09 20:51:52 +0000 2017,09/03/2017 20:51:52,,en,,,21800677,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",http://pbs.twimg.com/profile_images/823578686/avatar_41_normal.jpg,745,326,"Toowoomba, Australia",http://twitter.com/palbion/statuses/839941831433535488,"{""hashtags"":[{""text"":""siteconf"",""indices"":[38,47]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
839941374048931841,tiffanytruitt,RT @Markhofer: Great session on collaborative design to create #pbl experiences online via @LokeyVega #siteconf @linlouj @BIEpbl https://t.…,Thu Mar 09 20:50:03 +0000 2017,09/03/2017 20:50:03,,en,,,119200232,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/825333429692665857/CWlr0nFP_normal.jpg,2179,2233,,http://twitter.com/tiffanytruitt/statuses/839941374048931841,"{""hashtags"":[{""text"":""pbl"",""indices"":[63,67]},{""text"":""siteconf"",""indices"":[102,111]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Markhofer"",""name"":""Mark Hofer"",""id"":349069263,""id_str"":""349069263"",""indices"":[3,13]},{""screen_name"":""LokeyVega"",""name"":""Anissa Vega"",""id"":1890791420,""id_str"":""1890791420"",""indices"":[91,101]},{""screen_name"":""linlouj"",""name"":""Lindy L. Johnson"",""id"":272696079,""id_str"":""272696079"",""indices"":[112,120]},{""screen_name"":""BIEpbl"",""name"":""Buck Inst. for Ed"",""id"":55708554,""id_str"":""55708554"",""indices"":[121,128]}],""urls"":[]}"
839935076964188160,janehunter01,RT @jotondeur: Our #siteconf ppt “Exploring the link between pre-service teachers’ #ICT profiles &amp; their #TPACK” #edtech #education https:/…,Thu Mar 09 20:25:02 +0000 2017,09/03/2017 20:25:02,,en,,,2313382398,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/798033611215683584/vwfr92-Z_normal.jpg,2925,2042,"Sydney, Australia",http://twitter.com/janehunter01/statuses/839935076964188160,"{""hashtags"":[{""text"":""siteconf"",""indices"":[19,28]},{""text"":""ICT"",""indices"":[83,87]},{""text"":""TPACK"",""indices"":[109,115]},{""text"":""edtech"",""indices"":[117,124]},{""text"":""education"",""indices"":[125,135]}],""symbols"":[],""user_mentions"":[{""screen_name"":""jotondeur"",""name"":""Jo Tondeur"",""id"":82704291,""id_str"":""82704291"",""indices"":[3,13]}],""urls"":[]}"
839935076964188160,janehunter01,RT @jotondeur: Our #siteconf ppt “Exploring the link between pre-service teachers’ #ICT profiles &amp; their #TPACK” #edtech #education https:/…,Thu Mar 09 20:25:02 +0000 2017,09/03/2017 20:25:02,,en,,,2313382398,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/798033611215683584/vwfr92-Z_normal.jpg,2925,2042,"Sydney, Australia",http://twitter.com/janehunter01/statuses/839935076964188160,"{""hashtags"":[{""text"":""siteconf"",""indices"":[19,28]},{""text"":""ICT"",""indices"":[83,87]},{""text"":""TPACK"",""indices"":[109,115]},{""text"":""edtech"",""indices"":[117,124]},{""text"":""education"",""indices"":[125,135]}],""symbols"":[],""user_mentions"":[{""screen_name"":""jotondeur"",""name"":""Jo Tondeur"",""id"":82704291,""id_str"":""82704291"",""indices"":[3,13]}],""urls"":[]}"
839929747434057728,Markhofer,Via @dmourlam - differences in enacted vs. self-reported #TPACK - impt new research strand #siteconf,Thu Mar 09 20:03:51 +0000 2017,09/03/2017 20:03:51,,en,,,349069263,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/567424409900556290/kEVyJAA-_normal.jpeg,999,901,"Williamsburg, VA",http://twitter.com/Markhofer/statuses/839929747434057728,"{""hashtags"":[{""text"":""TPACK"",""indices"":[57,63]},{""text"":""siteconf"",""indices"":[91,100]}],""symbols"":[],""user_mentions"":[{""screen_name"":""dmourlam"",""name"":""Dan Mourlam"",""id"":37091773,""id_str"":""37091773"",""indices"":[4,13]}],""urls"":[]}"
839929470513446912,palbion,RT @Markhofer: Great session from @dmourlam on #TPACK development in #teachered via LAT shourtcourses https://t.co/X1Zjj8MKaQ #siteconf,Thu Mar 09 20:02:45 +0000 2017,09/03/2017 20:02:45,,en,,,21800677,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",http://pbs.twimg.com/profile_images/823578686/avatar_41_normal.jpg,745,326,"Toowoomba, Australia",http://twitter.com/palbion/statuses/839929470513446912,"{""hashtags"":[{""text"":""TPACK"",""indices"":[47,53]},{""text"":""teachered"",""indices"":[69,79]},{""text"":""siteconf"",""indices"":[126,135]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Markhofer"",""name"":""Mark Hofer"",""id"":349069263,""id_str"":""349069263"",""indices"":[3,13]},{""screen_name"":""dmourlam"",""name"":""Dan Mourlam"",""id"":37091773,""id_str"":""37091773"",""indices"":[34,43]}],""urls"":[{""url"":""https://t.co/X1Zjj8MKaQ"",""expanded_url"":""http://activitytypes.wm.edu/shortcourse/"",""display_url"":""activitytypes.wm.edu/shortcourse/"",""indices"":[102,125]}]}"
